WESD,GHI,PRCP,SNWD,TAVG,DISCHRG_LAG,DISCHRG
632.5,62.17,7.6,2007.0,-4.9,545.42,545.98
629.9,77.08,0.0,1981.0,-3.4,545.98,533.18
650.2,44.33,12.7,2057.0,-3.4,533.18,425.08
647.7,64.46,0.0,2032.0,-3.9,425.08,415.31
642.6,119.71,0.0,2032.0,-6.4,415.31,435.19
642.6,126.75,0.0,2032.0,-8.4,435.19,445.08
640.1,145.96,0.0,2007.0,-12.7,445.08,542.95
640.1,153.04,0.0,1981.0,-11.6,542.95,628.54
640.1,153.5,0.0,1981.0,-9.2,628.54,518.26
640.1,89.75,0.0,1956.0,-2.8,518.26,417.23
655.3,62.92,10.2,2032.0,-2.3,417.23,378.74
655.3,112.79,0.0,2032.0,-4.2,378.74,385.55
655.3,118.54,0.0,2007.0,-6.1,385.55,378.53
652.8,87.29,0.0,2007.0,-2.4,378.53,384.16
657.9,144.71,5.1,1981.0,-0.7,384.16,503.95
655.3,147.46,0.0,1956.0,1.0,503.95,526.31
655.3,69.5,0.0,1981.0,-2.5,526.31,445.69
650.2,140.38,0.0,1981.0,-3.5,445.69,377.29
665.5,141.96,7.6,2007.0,-1.9,377.29,359.06
662.9,145.75,0.0,1981.0,1.6,359.06,351.81
655.3,156.25,0.0,1956.0,-2.0,351.81,333.67
660.4,88.79,0.0,1930.0,-0.9,333.67,366.33
668.0,76.46,7.6,1981.0,1.5,366.33,356.32
685.8,64.92,12.7,2108.0,-1.1,356.32,381.42
690.9,89.83,5.1,2159.0,-4.8,381.42,368.27
690.9,158.62,0.0,2134.0,-10.5,368.27,371.22
696.0,79.38,5.1,2134.0,-5.8,371.22,418.97
696.0,147.5,0.0,2108.0,-1.7,418.97,416.88
696.0,175.67,0.0,2083.0,-6.9,416.88,446.46
696.0,113.08,0.0,2134.0,-7.8,446.46,500.0
696.0,113.25,0.0,2134.0,-12.8,500.0,444.49
701.0,214.38,7.6,2134.0,-5.6,444.49,467.73
703.6,223.62,0.0,2108.0,-4.2,467.73,464.75
698.5,211.58,2.5,2083.0,-2.4,464.75,457.46
698.5,223.33,0.0,2057.0,-2.0,457.46,425.05
698.5,167.08,0.0,2057.0,-2.2,425.05,402.66
698.5,223.67,0.0,2032.0,0.0,402.66,388.56
698.5,231.29,0.0,2007.0,2.4,388.56,306.23
698.5,215.33,0.0,1981.0,1.0,306.23,296.32
698.5,139.71,0.0,1981.0,1.3,296.32,301.39
696.0,118.46,0.0,1956.0,-2.8,301.39,427.88
